t,x,y,z,w,i,j,k
43.05,0,0,-0.8,0.49090375361514,0,0.87121381112019,0
43.06,0,0,-0.8,0.489078012337956,0,0.872240046000844,0
43.07,0,0,-0.8,0.487250125725332,0,0.87326245480992,0
43.08,0,0,-0.8,0.485420101795274,0,0.874281033062633,0
43.09,0,0,-0.8,0.483587948575161,0,0.875295776291002,0
43.1,0,0,-0.8,0.481753674101715,0,0.876306680043864,0
43.11,0,0,-0.8,0.479917286420961,0,0.877313739886901,0
43.12,0,0,-0.8,0.478078793588193,0,0.878316951402658,0
43.13,0,0,-0.8,0.476238203667939,0,0.879316310190557,0
43.14,0,0,-0.8,0.474395524733929,0,0.88031181186692,0
43.15,0,0,-0.8,0.472550764869054,0,0.881303452064992,0
43.16,0,0,-0.8,0.470703932165332,0,0.882291226434954,0
43.17,0,0,-0.8,0.468855034723876,0,0.883275130643942,0
43.18,0,0,-0.8,0.467004080654855,0,0.884255160376072,0
43.19,0,0,-0.8,0.465151078077459,0,0.885231311332455,0
43.2,0,0,-0.8,0.463296035119861,0,0.886203579231215,0
43.21,0,0,-0.8,0.461438959919191,0,0.887171959807508,0
43.22,0,0,-0.8,0.459579860621488,0,0.888136448813544,0
43.23,0,0,-0.8,0.457718745381669,0,0.889097042018604,0
43.24,0,0,-0.8,0.4558556223635,0,0.890053735209053,0
43.25,0,0,-0.8,0.453990499739547,0,0.891006524188368,0
43.26,0,0,-0.8,0.452123385691151,0,0.891955404777151,0
43.27,0,0,-0.8,0.450254288408387,0,0.892900372813147,0
43.28,0,0,-0.8,0.448383216090032,0,0.893841424151264,0
43.29,0,0,-0.8,0.446510176943524,0,0.89477855466359,0
43.3,0,0,-0.8,0.444635179184927,0,0.895711760239413,0
43.31,0,0,-0.8,0.442758231038901,0,0.896641036785236,0
43.32,0,0,-0.8,0.440879340738659,0,0.897566380224798,0
43.33,0,0,-0.8,0.438998516525931,0,0.898487786499089,0
43.34,0,0,-0.8,0.437115766650932,0,0.899405251566371,0
43.35,0,0,-0.8,0.435231099372327,0,0.900318771402194,0
43.36,0,0,-0.8,0.433344522957187,0,0.901228341999411,0
43.37,0,0,-0.8,0.43145604568096,0,0.902133959368203,0
43.38,0,0,-0.8,0.429565675827428,0,0.903035619536087,0
43.39,0,0,-0.8,0.427673421688682,0,0.903933318547942,0
43.4,0,0,-0.8,0.425779291565073,0,0.904827052466019,0
43.41,0,0,-0.8,0.423883293765181,0,0.905716817369967,0
43.42,0,0,-0.8,0.421985436605782,0,0.906602609356838,0
43.43,0,0,-0.8,0.420085728411806,0,0.907484424541117,0
43.44,0,0,-0.8,0.418184177516302,0,0.908362259054731,0
43.45,0,0,-0.8,0.416280792260401,0,0.909236109047069,0
43.46,0,0,-0.8,0.414375580993284,0,0.910105970684996,0
43.47,0,0,-0.8,0.412468552072139,0,0.910971840152874,0
43.48,0,0,-0.8,0.410559713862127,0,0.911833713652576,0
43.49,0,0,-0.8,0.408649074736349,0,0.912691587403503,0
43.5,0,0,-0.8,0.4067366430758,0,0.913545457642601,0
43.51,0,0,-0.8,0.404822427269343,0,0.914395320624377,0
43.52,0,0,-0.8,0.402906435713662,0,0.915241172620918,0
43.53,0,0,-0.8,0.400988676813237,0,0.916083009921901,0
43.54,0,0,-0.8,0.399069158980295,0,0.916920828834616,0
43.55,0,0,-0.8,0.39714789063478,0,0.917754625683981,0
43.56,0,0,-0.8,0.395224880204316,0,0.918584396812554,0
43.57,0,0,-0.8,0.393300136124167,0,0.919410138580553,0
43.58,0,0,-0.8,0.391373666837203,0,0.92023184736587,0
43.59,0,0,-0.8,0.389445480793858,0,0.92104951956409,0
43.6,0,0,-0.8,0.387515586452103,0,0.921863151588501,0
43.61,0,0,-0.8,0.385583992277397,0,0.922672739870115,0
43.62,0,0,-0.8,0.383650706742657,0,0.923478280857682,0
43.63,0,0,-0.8,0.381715738328218,0,0.924279771017706,0
43.64,0,0,-0.8,0.379779095521801,0,0.925077206834458,0
43.65,0,0,-0.8,0.377840786818467,0,0.925870584809995,0
43.66,0,0,-0.8,0.375900820720586,0,0.926659901464172,0
43.67,0,0,-0.8,0.3739592057378,0,0.927445153334661,0
43.68,0,0,-0.8,0.372015950386981,0,0.928226336976963,0
43.69,0,0,-0.8,0.370071063192199,0,0.929003448964424,0
43.7,0,0,-0.8,0.368124552684677,0,0.929776485888252,0
43.71,0,0,-0.8,0.366176427402768,0,0.930545444357526,0
43.72,0,0,-0.8,0.364226695891899,0,0.93131032099922,0
43.73,0,0,-0.8,0.362275366704545,0,0.932071112458211,0
43.74,0,0,-0.8,0.360322448400194,0,0.932827815397295,0
43.75,0,0,-0.8,0.3583679495453,0,0.933580426497202,0
43.76,0,0,-0.8,0.356411878713251,0,0.934328942456612,0
43.77,0,0,-0.8,0.354454244484329,0,0.935073359992168,0
43.78,0,0,-0.8,0.352495055445678,0,0.935813675838491,0
43.79,0,0,-0.8,0.350534320191259,0,0.936549886748192,0
43.8,0,0,-0.8,0.348572047321814,0,0.937281989491892,0
43.81,0,0,-0.8,0.346608245444836,0,0.938009980858228,0
43.82,0,0,-0.8,0.344642923174517,0,0.938733857653874,0
43.83,0,0,-0.8,0.342676089131724,0,0.939453616703553,0
43.84,0,0,-0.8,0.340707751943951,0,0.94016925485005,0
43.85,0,0,-0.8,0.338737920245291,0,0.940880768954226,0
43.86,0,0,-0.8,0.336766602676388,0,0.94158815589503,0
43.87,0,0,-0.8,0.334793807884406,0,0.942291412569519,0
43.88,0,0,-0.8,0.332819544522986,0,0.942990535892865,0
43.89,0,0,-0.8,0.330843821252216,0,0.943685522798369,0
43.9,0,0,-0.8,0.328866646738584,0,0.944376370237481,0
43.91,0,0,-0.8,0.326888029654942,0,0.945063075179805,0
43.92,0,0,-0.8,0.324907978680476,0,0.945745634613117,0
43.93,0,0,-0.8,0.322926502500658,0,0.946424045543377,0
43.94,0,0,-0.8,0.32094360980721,0,0.947098304994744,0
43.95,0,0,-0.8,0.31895930929807,0,0.947768410009586,0
43.96,0,0,-0.8,0.316973609677352,0,0.948434357648493,0
43.97,0,0,-0.8,0.314986519655305,0,0.949096144990294,0
43.98,0,0,-0.8,0.312998047948277,0,0.949753769132067,0
43.99,0,0,-0.8,0.311008203278681,0,0.950407227189149,0
44,0,0,-0.8,0.309016994374947,0,0.951056516295154,0
44.01,0,0,-0.8,0.307024429971492,0,0.951701633601981,0
44.02,0,0,-0.8,0.305030518808677,0,0.952342576279833,0
44.03,0,0,-0.8,0.303035269632774,0,0.952979341517219,0
44.04,0,0,-0.8,0.301038691195921,0,0.953611926520976,0
44.05,0,0,-0.8,0.299040792256086,0,0.954240328516277,0
44.06,0,0,-0.8,0.297041581577035,0,0.954864544746643,0
44.07,0,0,-0.8,0.295041067928281,0,0.955484572473956,0
44.08,0,0,-0.8,0.293039260085058,0,0.956100408978472,0
44.09,0,0,-0.8,0.291036166828271,0,0.956712051558831,0
44.1,0,0,-0.8,0.289031796944471,0,0.957319497532067,0
44.11,0,0,-0.8,0.287026159225804,0,0.957922744233627,0
44.12,0,0,-0.8,0.285019262469977,0,0.958521789017376,0
44.13,0,0,-0.8,0.28301111548022,0,0.959116629255609,0
44.14,0,0,-0.8,0.281001727065251,0,0.959707262339067,0
44.15,0,0,-0.8,0.278991106039229,0,0.960293685676943,0
44.16,0,0,-0.8,0.276979261221722,0,0.960875896696899,0
44.17,0,0,-0.8,0.274966201437666,0,0.961453892845071,0
44.18,0,0,-0.8,0.272951935517325,0,0.962027671586086,0
44.19,0,0,-0.8,0.270936472296256,0,0.962597230403069,0
44.2,0,0,-0.8,0.268919820615265,0,0.963162566797658,0
44.21,0,0,-0.8,0.266901989320375,0,0.96372367829001,0
44.22,0,0,-0.8,0.264882987262781,0,0.964280562418815,0
44.23,0,0,-0.8,0.262862823298811,0,0.964833216741307,0
44.24,0,0,-0.8,0.260841506289897,0,0.965381638833274,0
44.25,0,0,-0.8,0.258819045102521,0,0.965925826289068,0
44.26,0,0,-0.8,0.256795448608188,0,0.966465776721617,0
44.27,0,0,-0.8,0.254770725683382,0,0.967001487762435,0
44.28,0,0,-0.8,0.252744885209529,0,0.96753295706163,0
44.29,0,0,-0.8,0.250717936072957,0,0.968060182287918,0
44.3,0,0,-0.8,0.248689887164854,0,0.968583161128631,0
44.31,0,0,-0.8,0.246660747381238,0,0.969101891289729,0
44.32,0,0,-0.8,0.244630525622907,0,0.969616370495806,0
44.33,0,0,-0.8,0.242599230795408,0,0.970126596490106,0
44.34,0,0,-0.8,0.240566871808991,0,0.970632567034527,0
44.35,0,0,-0.8,0.238533457578581,0,0.971134279909636,0
44.36,0,0,-0.8,0.236498997023725,0,0.971631732914674,0
44.37,0,0,-0.8,0.234463499068563,0,0.972124923867569,0
44.38,0,0,-0.8,0.232426972641783,0,0.972613850604944,0
44.39,0,0,-0.8,0.23038942667659,0,0.973098510982127,0
44.4,0,0,-0.8,0.228350870110656,0,0.97357890287316,0
44.41,0,0,-0.8,0.226311311886085,0,0.974055024170811,0
44.42,0,0,-0.8,0.224270760949381,0,0.974526872786577,0
44.43,0,0,-0.8,0.222229226251397,0,0.9749944466507,0
44.44,0,0,-0.8,0.220186716747302,0,0.975457743712173,0
44.45,0,0,-0.8,0.218143241396542,0,0.975916761938748,0
44.46,0,0,-0.8,0.216098809162802,0,0.976371499316945,0
44.47,0,0,-0.8,0.21405342901396,0,0.976821953852065,0
44.48,0,0,-0.8,0.212007109922054,0,0.977268123568194,0
44.49,0,0,-0.8,0.209959860863242,0,0.977710006508212,0
44.5,0,0,-0.8,0.207911690817759,0,0.978147600733806,0
44.51,0,0,-0.8,0.205862608769882,0,0.978580904325472,0
44.52,0,0,-0.8,0.203812623707884,0,0.97900991538253,0
44.53,0,0,-0.8,0.201761744624007,0,0.979434632023126,0
44.54,0,0,-0.8,0.199709980514407,0,0.979855052384247,0
44.55,0,0,-0.8,0.197657340379125,0,0.980271174621722,0
44.56,0,0,-0.8,0.195603833222048,0,0.980682996910236,0
44.57,0,0,-0.8,0.19354946805086,0,0.981090517443334,0
44.58,0,0,-0.8,0.191494253877013,0,0.981493734433433,0
44.59,0,0,-0.8,0.189438199715681,0,0.981892646111825,0
44.6,0,0,-0.8,0.187381314585724,0,0.982287250728689,0
44.61,0,0,-0.8,0.185323607509647,0,0.982677546553095,0
44.62,0,0,-0.8,0.18326508751356,0,0.983063531873015,0
44.63,0,0,-0.8,0.181205763627137,0,0.98344520499533,0
44.64,0,0,-0.8,0.179145644883582,0,0.983822564245833,0
44.65,0,0,-0.8,0.177084740319584,0,0.984195607969242,0
44.66,0,0,-0.8,0.175023058975275,0,0.984564334529205,0
44.67,0,0,-0.8,0.172960609894203,0,0.984928742308308,0
44.68,0,0,-0.8,0.170897402123277,0,0.985288829708079,0
44.69,0,0,-0.8,0.168833444712734,0,0.985644595148998,0
44.7,0,0,-0.8,0.166768746716102,0,0.985996037070505,0
44.71,0,0,-0.8,0.164703317190157,0,0.986343153931003,0
44.72,0,0,-0.8,0.162637165194884,0,0.986685944207868,0
44.73,0,0,-0.8,0.160570299793434,0,0.987024406397454,0
44.74,0,0,-0.8,0.158502730052092,0,0.9873585390151,0
44.75,0,0,-0.8,0.156434465040231,0,0.987688340595138,0
44.76,0,0,-0.8,0.154365513830272,0,0.988013809690895,0
44.77,0,0,-0.8,0.152295885497645,0,0.988334944874706,0
44.78,0,0,-0.8,0.150225589120757,0,0.988651744737914,0
44.79,0,0,-0.8,0.148154633780938,0,0.98896420789088,0
44.8,0,0,-0.8,0.146083028562411,0,0.989272332962988,0
44.81,0,0,-0.8,0.144010782552252,0,0.989576118602651,0
44.82,0,0,-0.8,0.141937904840344,0,0.989875563477316,0
44.83,0,0,-0.8,0.139864404519345,0,0.990170666273471,0
44.84,0,0,-0.8,0.137790290684637,0,0.990461425696651,0
44.85,0,0,-0.8,0.135715572434304,0,0.990747840471444,0
44.86,0,0,-0.8,0.133640258869072,0,0.991029909341493,0
44.87,0,0,-0.8,0.131564359092283,0,0.991307631069506,0
44.88,0,0,-0.8,0.129487882209846,0,0.991581004437262,0
44.89,0,0,-0.8,0.127410837330209,0,0.991850028245609,0
44.9,0,0,-0.8,0.125333233564304,0,0.992114701314478,0
44.91,0,0,-0.8,0.123255080025518,0,0.992375022482883,0
44.92,0,0,-0.8,0.12117638582965,0,0.992630990608929,0
44.93,0,0,-0.8,0.11909716009487,0,0.992882604569814,0
44.94,0,0,-0.8,0.117017411941678,0,0.993129863261835,0
44.95,0,0,-0.8,0.114937150492866,0,0.993372765600396,0
44.96,0,0,-0.8,0.112856384873482,0,0.993611310520008,0
44.97,0,0,-0.8,0.110775124210779,0,0.993845496974297,0
44.98,0,0,-0.8,0.108693377634184,0,0.994075323936005,0
44.99,0,0,-0.8,0.10661115427526,0,0.994300790396999,0
45,0,0,-0.8,0.104528463267653,0,0.994521895368273,0
45.01,0,0,-0.8,0.102445313747068,0,0.994738637879953,0
45.02,0,0,-0.8,0.100361714851214,0,0.9949510169813,0
45.03,0,0,-0.8,0.0982776757197798,0,0.995159031740715,0
45.04,0,0,-0.8,0.0961932054943779,0,0.995362681245744,0
45.05,0,0,-0.8,0.0941083133185134,0,0.99556196460308,0
45.06,0,0,-0.8,0.0920230083375466,0,0.995756880938569,0
45.07,0,0,-0.8,0.0899372996986439,0,0.995947429397213,0
45.08,0,0,-0.8,0.0878511965507437,0,0.996133609143172,0
45.09,0,0,-0.8,0.0857647080445133,0,0.996315419359773,0
45.1,0,0,-0.8,0.0836778433323152,0,0.996492859249504,0
45.11,0,0,-0.8,0.0815906115681576,0,0.99666592803403,0
45.12,0,0,-0.8,0.0795030219076602,0,0.996834624954185,0
45.13,0,0,-0.8,0.0774150835080112,0,0.996998949269982,0
45.14,0,0,-0.8,0.0753268055279327,0,0.997158900260614,0
45.15,0,0,-0.8,0.0732381971276321,0,0.997314477224458,0
45.16,0,0,-0.8,0.0711492674687663,0,0.997465679479078,0
45.17,0,0,-0.8,0.0690600257144056,0,0.997612506361225,0
45.18,0,0,-0.8,0.066970481028985,0,0.997754957226846,0
45.19,0,0,-0.8,0.0648806425782701,0,0.997893031451082,0
45.2,0,0,-0.8,0.0627905195293129,0,0.998026728428272,0
45.21,0,0,-0.8,0.0607001210504187,0,0.998156047571954,0
45.22,0,0,-0.8,0.0586094563110967,0,0.998280988314872,0
45.23,0,0,-0.8,0.0565185344820237,0,0.998401550108975,0
45.24,0,0,-0.8,0.0544273647350087,0,0.99851773242542,0
45.25,0,0,-0.8,0.052335956242944,0,0.998629534754574,0
45.26,0,0,-0.8,0.05024431817977,0,0.998736956606017,0
45.27,0,0,-0.8,0.0481524597204336,0,0.998839997508546,0
45.28,0,0,-0.8,0.0460603900408521,0,0.998938657010171,0
45.29,0,0,-0.8,0.0439681183178651,0,0.999032934678125,0
45.3,0,0,-0.8,0.0418756537291986,0,0.999122830098858,0
45.31,0,0,-0.8,0.0397830054534294,0,0.999208342878047,0
45.32,0,0,-0.8,0.0376901826699345,0,0.999289472640589,0
45.33,0,0,-0.8,0.035597194558859,0,0.999366219030611,0
45.34,0,0,-0.8,0.0335040503010708,0,0.999438581711464,0
45.35,0,0,-0.8,0.031410759078128,0,0.999506560365732,0
45.36,0,0,-0.8,0.0293173300722286,0,0.999570154695225,0
45.37,0,0,-0.8,0.027223772466176,0,0.999629364420989,0
45.38,0,0,-0.8,0.0251300954433371,0,0.9996841892833,0
45.39,0,0,-0.8,0.0230363081876062,0,0.99973462904167,0
45.4,0,0,-0.8,0.0209424198833573,0,0.999780683474845,0
45.41,0,0,-0.8,0.0188484397154073,0,0.999822352380809,0
45.42,0,0,-0.8,0.016754376868981,0,0.99985963557678,0
45.43,0,0,-0.8,0.0146602405296609,0,0.999892532899217,0
45.44,0,0,-0.8,0.0125660398833532,0,0.999921044203816,0
45.45,0,0,-0.8,0.0104717841162452,0,0.999945169365512,0
45.46,0,0,-0.8,0.00837748241477038,0,0.999964908278481,0
45.47,0,0,-0.8,0.00628314396555929,0,0.999980260856137,0
45.48,0,0,-0.8,0.00418877795540324,0,0.999991227031138,0
45.49,0,0,-0.8,0.00209439357121908,0,0.999997806755379,0
45.5,0,0,-0.8,6.12323399573677e-17,0,1,0
45.51,0,0,-0.8,-0.00209439357121874,-0,0.999997806755379,-0
45.52,0,0,-0.8,-0.00418877795540445,-0,0.999991227031138,-0
45.53,0,0,-0.8,-0.00628314396555917,-0,0.999980260856137,-0
45.54,0,0,-0.8,-0.00837748241477025,-0,0.999964908278481,-0
45.55,0,0,-0.8,-0.0104717841162466,-0,0.999945169365512,-0
45.56,0,0,-0.8,-0.0125660398833529,-0,0.999921044203816,-0
45.57,0,0,-0.8,-0.0146602405296608,-0,0.999892532899217,-0
45.58,0,0,-0.8,-0.0167543768689809,-0,0.99985963557678,-0
45.59,0,0,-0.8,-0.0188484397154087,-0,0.999822352380809,-0
45.6,0,0,-0.8,-0.0209424198833569,-0,0.999780683474845,-0
45.61,0,0,-0.8,-0.0230363081876061,-0,0.99973462904167,-0
45.62,0,0,-0.8,-0.0251300954433367,-0,0.9996841892833,-0
45.63,0,0,-0.8,-0.0272237724661759,-0,0.999629364420989,-0
45.64,0,0,-0.8,-0.0293173300722284,-0,0.999570154695225,-0
45.65,0,0,-0.8,-0.0314107590781278,-0,0.999506560365732,-0
45.66,0,0,-0.8,-0.0335040503010722,-0,0.999438581711464,-0
45.67,0,0,-0.8,-0.0355971945588587,-0,0.999366219030611,-0
45.68,0,0,-0.8,-0.0376901826699346,-0,0.999289472640589,-0
45.69,0,0,-0.8,-0.0397830054534293,-0,0.999208342878047,-0
45.7,0,0,-0.8,-0.0418756537292003,-0,0.999122830098858,-0
45.71,0,0,-0.8,-0.0439681183178648,-0,0.999032934678125,-0
45.72,0,0,-0.8,-0.0460603900408519,-0,0.998938657010171,-0
45.73,0,0,-0.8,-0.0481524597204351,-0,0.998839997508546,-0
45.74,0,0,-0.8,-0.0502443181797699,-0,0.998736956606017,-0
45.75,0,0,-0.8,-0.0523359562429438,-0,0.998629534754574,-0
45.76,0,0,-0.8,-0.0544273647350085,-0,0.99851773242542,-0
45.77,0,0,-0.8,-0.0565185344820252,-0,0.998401550108975,-0
45.78,0,0,-0.8,-0.0586094563110966,-0,0.998280988314872,-0
45.79,0,0,-0.8,-0.0607001210504188,-0,0.998156047571954,-0
45.8,0,0,-0.8,-0.0627905195293141,-0,0.998026728428272,-0
45.81,0,0,-0.8,-0.06488064257827,-0,0.997893031451082,-0
45.82,0,0,-0.8,-0.0669704810289849,-0,0.997754957226847,-0
45.83,0,0,-0.8,-0.0690600257144054,-0,0.997612506361225,-0
45.84,0,0,-0.8,-0.0711492674687677,-0,0.997465679479077,-0
45.85,0,0,-0.8,-0.073238197127632,-0,0.997314477224458,-0
45.86,0,0,-0.8,-0.0753268055279324,-0,0.997158900260614,-0
45.87,0,0,-0.8,-0.077415083508011,-0,0.996998949269982,-0
45.88,0,0,-0.8,-0.0795030219076603,-0,0.996834624954185,-0
45.89,0,0,-0.8,-0.0815906115681575,-0,0.99666592803403,-0
45.9,0,0,-0.8,-0.0836778433323153,-0,0.996492859249504,-0
45.91,0,0,-0.8,-0.0857647080445145,-0,0.996315419359772,-0
45.92,0,0,-0.8,-0.0878511965507436,-0,0.996133609143172,-0
45.93,0,0,-0.8,-0.0899372996986438,-0,0.995947429397213,-0
45.94,0,0,-0.8,-0.0920230083375467,-0,0.995756880938569,-0
45.95,0,0,-0.8,-0.0941083133185146,-0,0.99556196460308,-0
45.96,0,0,-0.8,-0.0961932054943778,-0,0.995362681245744,-0
45.97,0,0,-0.8,-0.0982776757197794,-0,0.995159031740715,-0
45.98,0,0,-0.8,-0.100361714851216,-0,0.9949510169813,-0
45.99,0,0,-0.8,-0.102445313747068,-0,0.994738637879953,-0
46,0,0,-0.8,-0.104528463267653,-0,0.994521895368273,-0
46.01,0,0,-0.8,-0.10661115427526,-0,0.994300790396999,-0
46.02,0,0,-0.8,-0.108693377634186,-0,0.994075323936005,-0
46.03,0,0,-0.8,-0.110775124210779,-0,0.993845496974297,-0
46.04,0,0,-0.8,-0.112856384873481,-0,0.993611310520008,-0
46.05,0,0,-0.8,-0.114937150492867,-0,0.993372765600396,-0
46.06,0,0,-0.8,-0.117017411941678,-0,0.993129863261835,-0
46.07,0,0,-0.8,-0.11909716009487,-0,0.992882604569814,-0
46.08,0,0,-0.8,-0.12117638582965,-0,0.992630990608929,-0
46.09,0,0,-0.8,-0.123255080025519,-0,0.992375022482883,-0
46.1,0,0,-0.8,-0.125333233564305,-0,0.992114701314478,-0
46.11,0,0,-0.8,-0.127410837330209,-0,0.991850028245609,-0
46.12,0,0,-0.8,-0.129487882209846,-0,0.991581004437262,-0
46.13,0,0,-0.8,-0.131564359092283,-0,0.991307631069506,-0
46.14,0,0,-0.8,-0.133640258869073,-0,0.991029909341493,-0
46.15,0,0,-0.8,-0.135715572434304,-0,0.990747840471444,-0
46.16,0,0,-0.8,-0.137790290684639,-0,0.990461425696651,-0
46.17,0,0,-0.8,-0.139864404519344,-0,0.990170666273471,-0
46.18,0,0,-0.8,-0.141937904840344,-0,0.989875563477316,-0
46.19,0,0,-0.8,-0.144010782552252,-0,0.989576118602651,-0
46.2,0,0,-0.8,-0.146083028562412,-0,0.989272332962988,-0
46.21,0,0,-0.8,-0.148154633780938,-0,0.98896420789088,-0
46.22,0,0,-0.8,-0.150225589120757,-0,0.988651744737914,-0
46.23,0,0,-0.8,-0.152295885497647,-0,0.988334944874706,-0
46.24,0,0,-0.8,-0.154365513830271,-0,0.988013809690895,-0
46.25,0,0,-0.8,-0.156434465040231,-0,0.987688340595138,-0
46.26,0,0,-0.8,-0.158502730052092,-0,0.9873585390151,-0
46.27,0,0,-0.8,-0.160570299793435,-0,0.987024406397454,-0
46.28,0,0,-0.8,-0.162637165194884,-0,0.986685944207868,-0
46.29,0,0,-0.8,-0.164703317190157,-0,0.986343153931003,-0
46.3,0,0,-0.8,-0.166768746716103,-0,0.985996037070505,-0
46.31,0,0,-0.8,-0.168833444712734,-0,0.985644595148998,-0
46.32,0,0,-0.8,-0.170897402123277,-0,0.985288829708079,-0
46.33,0,0,-0.8,-0.172960609894203,-0,0.984928742308308,-0
46.34,0,0,-0.8,-0.175023058975277,-0,0.984564334529205,-0
46.35,0,0,-0.8,-0.177084740319583,-0,0.984195607969242,-0
46.36,0,0,-0.8,-0.179145644883582,-0,0.983822564245833,-0
46.37,0,0,-0.8,-0.181205763627137,-0,0.98344520499533,-0
46.38,0,0,-0.8,-0.18326508751356,-0,0.983063531873015,-0
46.39,0,0,-0.8,-0.185323607509647,-0,0.982677546553095,-0
46.4,0,0,-0.8,-0.187381314585724,-0,0.982287250728689,-0
46.41,0,0,-0.8,-0.189438199715682,-0,0.981892646111825,-0
46.42,0,0,-0.8,-0.191494253877013,-0,0.981493734433433,-0
46.43,0,0,-0.8,-0.19354946805086,-0,0.981090517443334,-0
46.44,0,0,-0.8,-0.195603833222048,-0,0.980682996910236,-0
46.45,0,0,-0.8,-0.197657340379127,-0,0.980271174621722,-0
46.46,0,0,-0.8,-0.199709980514407,-0,0.979855052384247,-0
46.47,0,0,-0.8,-0.201761744624006,-0,0.979434632023127,-0
46.48,0,0,-0.8,-0.203812623707885,-0,0.97900991538253,-0
46.49,0,0,-0.8,-0.205862608769882,-0,0.978580904325472,-0
46.5,0,0,-0.8,-0.207911690817759,-0,0.978147600733806,-0
46.51,0,0,-0.8,-0.209959860863242,-0,0.977710006508212,-0
46.52,0,0,-0.8,-0.212007109922055,-0,0.977268123568193,-0
46.53,0,0,-0.8,-0.21405342901396,-0,0.976821953852065,-0
46.54,0,0,-0.8,-0.216098809162802,-0,0.976371499316945,-0
46.55,0,0,-0.8,-0.218143241396543,-0,0.975916761938747,-0
46.56,0,0,-0.8,-0.220186716747302,-0,0.975457743712173,-0
46.57,0,0,-0.8,-0.222229226251396,-0,0.9749944466507,-0
46.58,0,0,-0.8,-0.224270760949381,-0,0.974526872786577,-0
46.59,0,0,-0.8,-0.226311311886086,-0,0.974055024170811,-0
46.6,0,0,-0.8,-0.228350870110656,-0,0.97357890287316,-0
46.61,0,0,-0.8,-0.23038942667659,-0,0.973098510982127,-0
46.62,0,0,-0.8,-0.232426972641784,-0,0.972613850604944,-0
46.63,0,0,-0.8,-0.234463499068563,-0,0.972124923867569,-0
46.64,0,0,-0.8,-0.236498997023725,-0,0.971631732914674,-0
46.65,0,0,-0.8,-0.23853345757858,-0,0.971134279909636,-0
46.66,0,0,-0.8,-0.240566871808992,-0,0.970632567034527,-0
46.67,0,0,-0.8,-0.242599230795408,-0,0.970126596490106,-0
46.68,0,0,-0.8,-0.244630525622907,-0,0.969616370495806,-0
46.69,0,0,-0.8,-0.246660747381238,-0,0.969101891289729,-0
46.7,0,0,-0.8,-0.248689887164855,-0,0.968583161128631,-0
46.71,0,0,-0.8,-0.250717936072957,-0,0.968060182287918,-0
46.72,0,0,-0.8,-0.252744885209529,-0,0.96753295706163,-0
46.73,0,0,-0.8,-0.254770725683383,-0,0.967001487762435,-0
46.74,0,0,-0.8,-0.256795448608188,-0,0.966465776721618,-0
46.75,0,0,-0.8,-0.258819045102521,-0,0.965925826289068,-0
46.76,0,0,-0.8,-0.260841506289896,-0,0.965381638833274,-0
46.77,0,0,-0.8,-0.262862823298813,-0,0.964833216741307,-0
46.78,0,0,-0.8,-0.264882987262781,-0,0.964280562418815,-0
46.79,0,0,-0.8,-0.266901989320375,-0,0.96372367829001,-0
46.8,0,0,-0.8,-0.268919820615267,-0,0.963162566797658,-0
46.81,0,0,-0.8,-0.270936472296256,-0,0.962597230403069,-0
46.82,0,0,-0.8,-0.272951935517325,-0,0.962027671586086,-0
46.83,0,0,-0.8,-0.274966201437666,-0,0.961453892845071,-0
46.84,0,0,-0.8,-0.276979261221723,-0,0.960875896696898,-0
46.85,0,0,-0.8,-0.278991106039229,-0,0.960293685676943,-0
46.86,0,0,-0.8,-0.281001727065251,-0,0.959707262339067,-0
46.87,0,0,-0.8,-0.28301111548022,-0,0.959116629255609,-0
46.88,0,0,-0.8,-0.285019262469977,-0,0.958521789017376,-0
46.89,0,0,-0.8,-0.287026159225804,-0,0.957922744233627,-0
46.9,0,0,-0.8,-0.289031796944471,-0,0.957319497532067,-0
46.91,0,0,-0.8,-0.291036166828272,-0,0.95671205155883,-0
46.92,0,0,-0.8,-0.293039260085058,-0,0.956100408978472,-0
46.93,0,0,-0.8,-0.295041067928281,-0,0.955484572473956,-0
46.94,0,0,-0.8,-0.297041581577035,-0,0.954864544746643,-0
46.95,0,0,-0.8,-0.299040792256087,-0,0.954240328516277,-0
46.96,0,0,-0.8,-0.30103869119592,-0,0.953611926520976,-0
46.97,0,0,-0.8,-0.303035269632774,-0,0.952979341517219,-0
46.98,0,0,-0.8,-0.305030518808678,-0,0.952342576279833,-0
46.99,0,0,-0.8,-0.307024429971492,-0,0.951701633601981,-0
47,0,0,-0.8,-0.309016994374947,-0,0.951056516295154,-0
47.01,0,0,-0.8,-0.311008203278681,-0,0.950407227189149,-0
47.02,0,0,-0.8,-0.312998047948279,-0,0.949753769132067,-0
47.03,0,0,-0.8,-0.314986519655305,-0,0.949096144990294,-0
47.04,0,0,-0.8,-0.316973609677351,-0,0.948434357648493,-0
47.05,0,0,-0.8,-0.318959309298071,-0,0.947768410009585,-0
47.06,0,0,-0.8,-0.32094360980721,-0,0.947098304994744,-0
47.07,0,0,-0.8,-0.322926502500657,-0,0.946424045543377,-0
47.08,0,0,-0.8,-0.324907978680476,-0,0.945745634613117,-0
47.09,0,0,-0.8,-0.326888029654943,-0,0.945063075179805,-0
47.1,0,0,-0.8,-0.328866646738584,-0,0.944376370237481,-0
