t,x,y,z,w,i,j,k
29.12,0,0,-0.8,-0.62114778027831,0.178957082880384,-0.762987416372165,0
29.13,0,0,-0.8,-0.622173100162204,0.176775229329756,-0.762660574390708,0
29.14,0,0,-0.8,-0.623197353969451,0.174596015451657,-0.762326235540848,0
29.15,0,0,-0.8,-0.624220539945017,0.172419469265708,-0.76198441199862,0
29.16,0,0,-0.8,-0.625242656335705,0.170245618741208,-0.76163511604816,0
29.17,0,0,-0.8,-0.626263701390144,0.168074491796706,-0.761278360081512,0
29.18,0,0,-0.8,-0.627283673358802,0.165906116299592,-0.760914156598413,0
29.19,0,0,-0.8,-0.628302570493984,0.163740520065662,-0.760542518206102,0
29.2,0,0,-0.8,-0.629320391049837,0.161577730858712,-0.760163457619103,0
29.21,0,0,-0.8,-0.630337133282356,0.159417776390111,-0.75977698765902,0
29.22,0,0,-0.8,-0.631352795449378,0.157260684318387,-0.75938312125433,0
29.23,0,0,-0.8,-0.632367375810594,0.155106482248807,-0.75898187144017,0
29.24,0,0,-0.8,-0.63338087262755,0.152955197732967,-0.758573251358122,0
29.25,0,0,-0.8,-0.634393284163645,0.15080685826837,-0.758157274256001,0
29.26,0,0,-0.8,-0.635404608684141,0.148661491298016,-0.757733953487636,0
29.27,0,0,-0.8,-0.63641484445616,0.146519124209988,-0.757303302512659,0
29.28,0,0,-0.8,-0.63742398974869,0.144379784337037,-0.756865334896277,0
29.29,0,0,-0.8,-0.638432042832588,0.142243498956174,-0.756420064309054,0
29.3,0,0,-0.8,-0.639439001980585,0.140110295288253,-0.755967504526691,0
29.31,0,0,-0.8,-0.640444865467281,0.137980200497569,-0.755507669429799,0
29.32,0,0,-0.8,-0.641449631569158,0.135853241691446,-0.755040573003674,0
29.33,0,0,-0.8,-0.642453298564576,0.133729445919824,-0.75456622933807,0
29.34,0,0,-0.8,-0.643455864733779,0.131608840174858,-0.754084652626967,0
29.35,0,0,-0.8,-0.644457328358897,0.129491451390507,-0.753595857168345,0
29.36,0,0,-0.8,-0.645457687723951,0.127377306442136,-0.753099857363947,0
29.37,0,0,-0.8,-0.64645694111485,0.125266432146098,-0.75259666771905,0
29.38,0,0,-0.8,-0.647455086819402,0.123158855259346,-0.752086302842226,0
29.39,0,0,-0.8,-0.648452123127311,0.121054602479017,-0.751568777445105,0
29.4,0,0,-0.8,-0.649448048330184,0.11895370044204,-0.751044106342138,0
29.41,0,0,-0.8,-0.650442860721528,0.116856175724733,-0.750512304450357,0
29.42,0,0,-0.8,-0.651436558596761,0.114762054842393,-0.749973386789132,0
29.43,0,0,-0.8,-0.652429140253207,0.112671364248916,-0.749427368479928,0
29.44,0,0,-0.8,-0.653420603990106,0.11058413033638,-0.74887426474606,0
29.45,0,0,-0.8,-0.65441094810861,0.108500379434661,-0.748314090912448,0
29.46,0,0,-0.8,-0.655400170911794,0.106420137811033,-0.747746862405368,0
29.47,0,0,-0.8,-0.65638827070465,0.104343431669769,-0.7471725947522,0
29.48,0,0,-0.8,-0.657375245794096,0.102270287151753,-0.746591303581183,0
29.49,0,0,-0.8,-0.658361094488977,0.100200730334085,-0.746003004621156,0
29.5,0,0,-0.8,-0.659345815100069,0.0981347872296876,-0.745407713701307,0
29.51,0,0,-0.8,-0.660329405940079,0.096072483786915,-0.744805446750918,0
29.52,0,0,-0.8,-0.661311865323652,0.0940138458891647,-0.744196219799107,0
29.53,0,0,-0.8,-0.66229319156737,0.0919588993544866,-0.743580048974567,0
29.54,0,0,-0.8,-0.663273382989757,0.0899076699351979,-0.742956950505308,0
29.55,0,0,-0.8,-0.664252437911282,0.0878601833174922,-0.742326940718398,0
29.56,0,0,-0.8,-0.665230354654361,0.0858164651210558,-0.741690036039692,0
29.57,0,0,-0.8,-0.66620713154336,0.0837765408986851,-0.741046252993576,0
29.58,0,0,-0.8,-0.6671827669046,0.0817404361358954,-0.740395608202693,0
29.59,0,0,-0.8,-0.668157259066354,0.0797081762505487,-0.739738118387682,0
29.6,0,0,-0.8,-0.669130606358858,0.0776797865924605,-0.739073800366903,0
29.61,0,0,-0.8,-0.670102807114308,0.0756552924430298,-0.738402671056169,0
29.62,0,0,-0.8,-0.671073859666863,0.0736347190148513,-0.737724747468473,0
29.63,0,0,-0.8,-0.672043762352652,0.0716180914513433,-0.737040046713718,0
29.64,0,0,-0.8,-0.673012513509773,0.0696054348263633,-0.736348585998432,0
29.65,0,0,-0.8,-0.673980111478298,0.0675967741438373,-0.735650382625503,0
29.66,0,0,-0.8,-0.674946554600273,0.0655921343373843,-0.734945453993891,0
29.67,0,0,-0.8,-0.675911841219724,0.0635915402699386,-0.734233817598358,0
29.68,0,0,-0.8,-0.676875969682661,0.0615950167333791,-0.733515491029176,0
29.69,0,0,-0.8,-0.677838938337073,0.0596025884481567,-0.732790491971852,0
29.7,0,0,-0.8,-0.678800745532941,0.0576142800629263,-0.732058838206844,0
29.71,0,0,-0.8,-0.679761389622236,0.0556301161541697,-0.731320547609269,0
29.72,0,0,-0.8,-0.680720868958918,0.0536501212258368,-0.730575638148624,0
29.73,0,0,-0.8,-0.681679181898946,0.0516743197089708,-0.729824127888492,0
29.74,0,0,-0.8,-0.682636326800278,0.0497027359613439,-0.729066034986256,0
29.75,0,0,-0.8,-0.683592302022871,0.0477353942670948,-0.728301377692804,0
29.76,0,0,-0.8,-0.684547105928689,0.0457723188363608,-0.727530174352239,0
29.77,0,0,-0.8,-0.685500736881699,0.0438135338049175,-0.726752443401584,0
29.78,0,0,-0.8,-0.686453193247884,0.041859063233814,-0.725968203370486,0
29.79,0,0,-0.8,-0.687404473395233,0.0399089311090185,-0.725177472880921,0
29.8,0,0,-0.8,-0.688354575693754,0.0379631613410517,-0.724380270646892,0
29.81,0,0,-0.8,-0.689303498515473,0.0360217777646348,-0.723576615474135,0
29.82,0,0,-0.8,-0.690251240234437,0.0340848041383277,-0.722766526259811,0
29.83,0,0,-0.8,-0.691197799226716,0.0321522641441752,-0.721950021992207,0
29.84,0,0,-0.8,-0.692143173870407,0.0302241813873553,-0.721127121750433,0
29.85,0,0,-0.8,-0.693087362545636,0.0283005793958188,-0.720297844704116,0
29.86,0,0,-0.8,-0.694030363634561,0.026381481619944,-0.719462210113092,0
29.87,0,0,-0.8,-0.694972175521378,0.0244669114321814,-0.718620237327097,0
29.88,0,0,-0.8,-0.695912796592314,0.0225568921267078,-0.717771945785462,0
29.89,0,0,-0.8,-0.696852225235643,0.0206514469190732,-0.716917355016798,0
29.9,0,0,-0.8,-0.69779045984168,0.0187505989458558,-0.716056484638683,0
29.91,0,0,-0.8,-0.698727498802784,0.0168543712643187,-0.715189354357355,0
29.92,0,0,-0.8,-0.699663340513365,0.0149627868520572,-0.714315983967388,0
29.93,0,0,-0.8,-0.700597983369884,0.0130758686066649,-0.713436393351385,0
29.94,0,0,-0.8,-0.701531425770856,0.0111936393453842,-0.712550602479653,0
29.95,0,0,-0.8,-0.702463666116851,0.00931612180476793,-0.711658631409886,0
29.96,0,0,-0.8,-0.703394702810504,0.00744333864033874,-0.710760500286846,0
29.97,0,0,-0.8,-0.704324534256506,0.00557531242625344,-0.709856229342045,0
29.98,0,0,-0.8,-0.705253158861617,0.00371206565495938,-0.708945838893412,0
29.99,0,0,-0.8,-0.706180575034666,0.00185362073686415,-0.708029349344978,0
30,0,0,-0.8,-0.707106781186547,1.29893408435324e-16,-0.707106781186548,0
30.01,0,0,-0.8,-0.708031775730235,-0.00184877431031274,-0.70617815499337,0
30.02,0,0,-0.8,-0.708955557080774,-0.0036926800317941,-0.705243491425814,0
30.03,0,0,-0.8,-0.70987812365529,-0.00553169508553852,-0.704302811229038,0
30.04,0,0,-0.8,-0.710799473872992,-0.00736579747634188,-0.703356135232654,0
30.05,0,0,-0.8,-0.711719606155171,-0.00919496529303344,-0.702403484350404,0
30.06,0,0,-0.8,-0.712638518925206,-0.0110191767087972,-0.701444879579821,0
30.07,0,0,-0.8,-0.713556210608562,-0.0128384099815008,-0.700480342001898,0
30.08,0,0,-0.8,-0.714472679632803,-0.0146526434540233,-0.699509892780746,0
30.09,0,0,-0.8,-0.715387924427583,-0.0164618555545703,-0.698533553163265,0
30.1,0,0,-0.8,-0.716301943424654,-0.0182660247970033,-0.697551344478798,0
30.11,0,0,-0.8,-0.717214735057871,-0.0200651297811534,-0.696563288138798,0
30.12,0,0,-0.8,-0.718126297763189,-0.0218591491931474,-0.695569405636481,0
30.13,0,0,-0.8,-0.71903662997867,-0.0236480618057194,-0.694569718546489,0
30.14,0,0,-0.8,-0.719945730144487,-0.0254318464785303,-0.693564248524543,0
30.15,0,0,-0.8,-0.720853596702919,-0.0272104821584805,-0.6925530173071,0
30.16,0,0,-0.8,-0.721760228098362,-0.0289839478800263,-0.691536046711007,0
30.17,0,0,-0.8,-0.722665622777329,-0.030752222765491,-0.690513358633153,0
30.18,0,0,-0.8,-0.723569779188449,-0.0325152860253729,-0.689484975050122,0
30.19,0,0,-0.8,-0.724472695782477,-0.0342731169586619,-0.688450918017842,0
30.2,0,0,-0.8,-0.725374371012287,-0.036025694953138,-0.687411209671236,0
30.21,0,0,-0.8,-0.726274803332886,-0.037772999485688,-0.686365872223868,0
30.22,0,0,-0.8,-0.727173991201407,-0.0395150101226021,-0.685314927967593,0
30.23,0,0,-0.8,-0.728071933077115,-0.0412517065198844,-0.684258399272198,0
30.24,0,0,-0.8,-0.728968627421412,-0.0429830684235505,-0.68319630858505,0
30.25,0,0,-0.8,-0.729864072697835,-0.0447090756699324,-0.682128678430741,0
30.26,0,0,-0.8,-0.730758267372066,-0.0464297081859783,-0.681055531410722,0
30.27,0,0,-0.8,-0.731651209911925,-0.048144945989546,-0.679976890202954,0
30.28,0,0,-0.8,-0.732542898787379,-0.0498547691897058,-0.678892777561542,0
30.29,0,0,-0.8,-0.733433332470544,-0.0515591579870326,-0.677803216316374,0
30.3,0,0,-0.8,-0.734322509435686,-0.0532580926739018,-0.67670822937276,0
30.31,0,0,-0.8,-0.735210428159224,-0.0549515536347795,-0.675607839711067,0
30.32,0,0,-0.8,-0.736097087119734,-0.0566395213465148,-0.674502070386355,0
30.33,0,0,-0.8,-0.736982484797951,-0.0583219763786329,-0.673390944528012,0
30.34,0,0,-0.8,-0.737866619676768,-0.0599988993936183,-0.672274485339384,0
30.35,0,0,-0.8,-0.738749490241246,-0.0616702711472049,-0.671152716097409,0
30.36,0,0,-0.8,-0.73963109497861,-0.0633360724886587,-0.670025660152247,0
30.37,0,0,-0.8,-0.740511432378253,-0.0649962843610655,-0.66889334092691,0
30.38,0,0,-0.8,-0.741390500931742,-0.0666508878016101,-0.667755781916891,0
30.39,0,0,-0.8,-0.742268299132817,-0.068299863941861,-0.666613006689787,0
30.4,0,0,-0.8,-0.743144825477394,-0.0699431940080449,-0.665465038884934,0
30.41,0,0,-0.8,-0.74402007846357,-0.071580859321328,-0.664311902213022,0
30.42,0,0,-0.8,-0.744894056591622,-0.0732128412980937,-0.663153620455726,0
30.43,0,0,-0.8,-0.745766758364012,-0.0748391214502155,-0.661990217465328,0
30.44,0,0,-0.8,-0.746638182285392,-0.0764596813853317,-0.660821717164335,0
30.45,0,0,-0.8,-0.747508326862597,-0.0780745028071157,-0.659648143545105,0
30.46,0,0,-0.8,-0.74837719060466,-0.0796835675155512,-0.658469520669462,0
30.47,0,0,-0.8,-0.749244772022806,-0.0812868574071965,-0.65728587266832,0
30.48,0,0,-0.8,-0.75011106963046,-0.0828843544754549,-0.656097223741295,0
30.49,0,0,-0.8,-0.750976081943242,-0.0844760408108396,-0.654903598156326,0
30.5,0,0,-0.8,-0.751839807478977,-0.086061898601238,-0.65370502024929,0
30.51,0,0,-0.8,-0.752702244757697,-0.0876419101321789,-0.652501514423612,0
30.52,0,0,-0.8,-0.753563392301638,-0.0892160577870869,-0.651293105149885,0
30.53,0,0,-0.8,-0.754423248635247,-0.0907843240475507,-0.650079816965478,0
30.54,0,0,-0.8,-0.755281812285184,-0.0923466914935739,-0.648861674474151,0
30.55,0,0,-0.8,-0.756139081780323,-0.0939031428038379,-0.647638702345662,0
30.56,0,0,-0.8,-0.756995055651756,-0.0954536607559552,-0.646410925315377,0
30.57,0,0,-0.8,-0.757849732432797,-0.0969982282267214,-0.645178368183881,0
30.58,0,0,-0.8,-0.758703110658978,-0.0985368281923717,-0.643941055816584,0
30.59,0,0,-0.8,-0.759555188868061,-0.100069443728829,-0.642699013143328,0
30.6,0,0,-0.8,-0.760405965600031,-0.101596058011954,-0.64145226515799,0
30.61,0,0,-0.8,-0.761255439397107,-0.103116654317793,-0.64020083691809,0
30.62,0,0,-0.8,-0.762103608803738,-0.104631216022824,-0.638944753544392,0
30.63,0,0,-0.8,-0.762950472366609,-0.1061397266042,-0.637684040220511,0
30.64,0,0,-0.8,-0.763796028634642,-0.107642169639997,-0.636418722192507,0
30.65,0,0,-0.8,-0.764640276159001,-0.109138528809448,-0.635148824768492,0
30.66,0,0,-0.8,-0.765483213493088,-0.110628787893188,-0.63387437331823,0
30.67,0,0,-0.8,-0.766324839192556,-0.112112930773494,-0.632595393272731,0
30.68,0,0,-0.8,-0.767165151815299,-0.113590941434516,-0.631311910123854,0
30.69,0,0,-0.8,-0.768004149921468,-0.115062803962518,-0.630023949423898,0
30.7,0,0,-0.8,-0.768841832073459,-0.116528502546106,-0.628731536785207,0
30.71,0,0,-0.8,-0.76967819683593,-0.117988021476465,-0.627434697879756,0
30.72,0,0,-0.8,-0.770513242775789,-0.119441345147587,-0.626133458438752,0
30.73,0,0,-0.8,-0.77134696846221,-0.1208884580565,-0.624827844252223,0
30.74,0,0,-0.8,-0.772179372466627,-0.122329344803496,-0.623517881168611,0
30.75,0,0,-0.8,-0.773010453362737,-0.123763990092355,-0.622203595094367,0
30.76,0,0,-0.8,-0.773840209726506,-0.125192378730572,-0.62088501199354,0
30.77,0,0,-0.8,-0.774668640136169,-0.126614495629576,-0.619562157887364,0
30.78,0,0,-0.8,-0.775495743172235,-0.128030325804953,-0.618235058853848,0
30.79,0,0,-0.8,-0.776321517417482,-0.129439854376664,-0.616903741027372,0
30.8,0,0,-0.8,-0.777145961456971,-0.130843066569265,-0.615568230598259,0
30.81,0,0,-0.8,-0.777969073878038,-0.132239947712119,-0.614228553812376,0
30.82,0,0,-0.8,-0.778790853270304,-0.133630483239612,-0.612884736970713,0
30.83,0,0,-0.8,-0.779611298225671,-0.135014658691368,-0.611536806428965,0
30.84,0,0,-0.8,-0.78043040733833,-0.136392459712455,-0.610184788597122,0
30.85,0,0,-0.8,-0.781248179204758,-0.137763872053602,-0.608828709939051,0
30.86,0,0,-0.8,-0.782064612423728,-0.139128881571397,-0.607468596972071,0
30.87,0,0,-0.8,-0.782879705596301,-0.140487474228503,-0.606104476266546,0
30.88,0,0,-0.8,-0.78369345732584,-0.141839636093854,-0.604736374445456,0
30.89,0,0,-0.8,-0.784505866218001,-0.143185353342864,-0.603364318183983,0
30.9,0,0,-0.8,-0.785316930880745,-0.144524612257624,-0.601988334209086,0
30.91,0,0,-0.8,-0.786126649924334,-0.145857399227103,-0.600608449299083,0
30.92,0,0,-0.8,-0.786935021961338,-0.147183700747349,-0.599224690283223,0
30.93,0,0,-0.8,-0.787742045606631,-0.148503503421677,-0.59783708404127,0
30.94,0,0,-0.8,-0.788547719477402,-0.149816793960874,-0.596445657503073,0
30.95,0,0,-0.8,-0.78935204219315,-0.151123559183384,-0.595050437648145,0
30.96,0,0,-0.8,-0.79015501237569,-0.152423786015502,-0.593651451505235,0
30.97,0,0,-0.8,-0.790956628649155,-0.153717461491562,-0.592248726151903,0
30.98,0,0,-0.8,-0.791756889639997,-0.155004572754128,-0.590842288714093,0
30.99,0,0,-0.8,-0.792555793976991,-0.156285107054177,-0.589432166365704,0
31,0,0,-0.8,-0.793353340291235,-0.157559051751283,-0.588018386328163,0
31.01,0,0,-0.8,-0.794149527216157,-0.158826394313805,-0.586600975869995,0
31.02,0,0,-0.8,-0.79494435338751,-0.160087122319061,-0.585179962306396,0
31.03,0,0,-0.8,-0.795737817443383,-0.161341223453512,-0.583755372998798,0
31.04,0,0,-0.8,-0.796529918024196,-0.162588685512938,-0.582327235354438,0
31.05,0,0,-0.8,-0.797320653772707,-0.163829496402616,-0.580895576825928,0
31.06,0,0,-0.8,-0.798110023334011,-0.165063644137491,-0.579460424910826,0
31.07,0,0,-0.8,-0.798898025355546,-0.166291116842348,-0.578021807151196,0
31.08,0,0,-0.8,-0.79968465848709,-0.167511902751992,-0.576579751133174,0
31.09,0,0,-0.8,-0.800469921380771,-0.168725990211402,-0.57513428448654,0
31.1,0,0,-0.8,-0.801253812691061,-0.169933367675913,-0.573685434884277,0
31.11,0,0,-0.8,-0.802036331074783,-0.171134023711371,-0.572233230042137,0
31.12,0,0,-0.8,-0.802817475191115,-0.172327946994305,-0.570777697718203,0
31.13,0,0,-0.8,-0.803597243701585,-0.173515126312083,-0.569318865712455,0
31.14,0,0,-0.8,-0.804375635270084,-0.174695550563077,-0.567856761866328,0
31.15,0,0,-0.8,-0.805152648562858,-0.17586920875682,-0.566391414062276,0
31.16,0,0,-0.8,-0.805928282248516,-0.177036090014163,-0.564922850223333,0
31.17,0,0,-0.8,-0.80670253499803,-0.17819618356743,-0.563451098312671,0
31.18,0,0,-0.8,-0.80747540548474,-0.179349478760572,-0.561976186333163,0
31.19,0,0,-0.8,-0.808246892384353,-0.180495965049322,-0.560498142326939,0
31.2,0,0,-0.8,-0.809016994374947,-0.18163563200134,-0.559016994374948,0
31.21,0,0,-0.8,-0.809785710136974,-0.182768469296365,-0.557532770596509,0
31.22,0,0,-0.8,-0.810553038353261,-0.18389446672636,-0.556045499148878,0
31.23,0,0,-0.8,-0.81131897770901,-0.185013614195659,-0.554555208226798,0
31.24,0,0,-0.8,-0.812083526891806,-0.186125901721106,-0.553061926062055,0
31.25,0,0,-0.8,-0.812846684591615,-0.187231319432203,-0.551565680923039,0
31.26,0,0,-0.8,-0.813608449500787,-0.188329857571245,-0.550066501114292,0
31.27,0,0,-0.8,-0.814368820314058,-0.189421506493455,-0.548564414976071,0
31.28,0,0,-0.8,-0.815127795728554,-0.190506256667132,-0.547059450883892,0
31.29,0,0,-0.8,-0.815885374443791,-0.191584098673771,-0.545551637248092,0
31.3,0,0,-0.8,-0.816641555161679,-0.192655023208207,-0.544041002513377,0
31.31,0,0,-0.8,-0.817396336586522,-0.193719021078738,-0.542527575158377,0
31.32,0,0,-0.8,-0.818149717425024,-0.19477608320726,-0.541011383695198,0
31.33,0,0,-0.8,-0.818901696386285,-0.195826200629391,-0.539492456668971,0
31.34,0,0,-0.8,-0.819652272181812,-0.196869364494599,-0.537970822657405,0
31.35,0,0,-0.8,-0.820401443525514,-0.197905566066324,-0.536446510270336,0
31.36,0,0,-0.8,-0.821149209133704,-0.1989347967221,-0.534919548149279,0
31.37,0,0,-0.8,-0.821895567725108,-0.199957047953677,-0.533389964966977,0
31.38,0,0,-0.8,-0.82264051802086,-0.200972311367139,-0.53185778942695,0
31.39,0,0,-0.8,-0.823384058744508,-0.201980578683021,-0.530323050263038,0
31.4,0,0,-0.8,-0.824126188622016,-0.202981841736422,-0.52878577623896,0
31.41,0,0,-0.8,-0.824866906381763,-0.203976092477121,-0.527245996147855,0
31.42,0,0,-0.8,-0.825606210754551,-0.204963322969688,-0.525703738811828,0
31.43,0,0,-0.8,-0.826344100473602,-0.205943525393591,-0.524159033081499,0
31.44,0,0,-0.8,-0.827080574274562,-0.206916692043309,-0.522611907835552,0
31.45,0,0,-0.8,-0.827815630895502,-0.207882815328431,-0.521062391980276,0
31.46,0,0,-0.8,-0.828549269076924,-0.20884188777377,-0.519510514449115,0
31.47,0,0,-0.8,-0.829281487561758,-0.209793902019454,-0.517956304202208,0
31.48,0,0,-0.8,-0.830012285095367,-0.210738850821038,-0.51639979022594,0
31.49,0,0,-0.8,-0.830741660425552,-0.211676727049594,-0.514841001532482,0
31.5,0,0,-0.8,-0.831469612302545,-0.212607523691814,-0.513279967159337,0
31.51,0,0,-0.8,-0.832196139479023,-0.213531233850103,-0.511716716168881,0
31.52,0,0,-0.8,-0.832921240710099,-0.214447850742672,-0.510151277647912,0
31.53,0,0,-0.8,-0.833644914753335,-0.215357367703633,-0.508583680707185,0
31.54,0,0,-0.8,-0.834367160368731,-0.216259778183083,-0.507013954480962,0
31.55,0,0,-0.8,-0.835087976318743,-0.217155075747199,-0.505442128126549,0
31.56,0,0,-0.8,-0.83580736136827,-0.218043254078321,-0.50386823082384,0
31.57,0,0,-0.8,-0.836525314284667,-0.218924306975036,-0.502292291774859,0
31.58,0,0,-0.8,-0.837241833837739,-0.219798228352262,-0.5007143402033,0
31.59,0,0,-0.8,-0.837956918799751,-0.220665012241328,-0.499134405354072,0
31.6,0,0,-0.8,-0.838670567945424,-0.221524652790055,-0.497552516492827,0
31.61,0,0,-0.8,-0.839382780051939,-0.222377144262833,-0.495968702905521,0
31.62,0,0,-0.8,-0.840093553898942,-0.223222481040693,-0.494382993897932,0
31.63,0,0,-0.8,-0.840802888268539,-0.224060657621386,-0.492795418795218,0
31.64,0,0,-0.8,-0.841510781945306,-0.224891668619451,-0.491206006941445,0
31.65,0,0,-0.8,-0.842217233716287,-0.225715508766289,-0.489614787699127,0
31.66,0,0,-0.8,-0.842922242370995,-0.226532172910225,-0.488021790448773,0
31.67,0,0,-0.8,-0.843625806701417,-0.227341656016582,-0.486427044588417,0
31.68,0,0,-0.8,-0.844327925502015,-0.22814395316774,-0.48483057953316,0
31.69,0,0,-0.8,-0.845028597569728,-0.228939059563204,-0.483232424714707,0
31.7,0,0,-0.8,-0.845727821703973,-0.229726970519657,-0.481632609580906,0
31.71,0,0,-0.8,-0.846425596706649,-0.23050768147103,-0.480031163595285,0
31.72,0,0,-0.8,-0.847121921382137,-0.231281187968548,-0.478428116236591,0
31.73,0,0,-0.8,-0.847816794537304,-0.232047485680797,-0.476823496998324,0
31.74,0,0,-0.8,-0.848510214981504,-0.232806570393768,-0.475217335388276,0
31.75,0,0,-0.8,-0.849202181526579,-0.233558438010914,-0.47360966092807,0
31.76,0,0,-0.8,-0.849892692986864,-0.234303084553201,-0.472000503152689,0
31.77,0,0,-0.8,-0.850581748179186,-0.235040506159152,-0.470389891610023,0
31.78,0,0,-0.8,-0.851269345922869,-0.235770699084898,-0.468777855860396,0
31.79,0,0,-0.8,-0.851955485039731,-0.236493659704219,-0.467164425476108,0
31.8,0,0,-0.8,-0.852640164354092,-0.237209384508589,-0.465549630040969,0
31.81,0,0,-0.8,-0.853323382692774,-0.237917870107219,-0.463933499149831,0
31.82,0,0,-0.8,-0.854005138885099,-0.238619113227088,-0.462316062408133,0
31.83,0,0,-0.8,-0.854685431762898,-0.239313110712992,-0.460697349431424,0
31.84,0,0,-0.8,-0.855364260160507,-0.239999859527571,-0.45907738984491,0
31.85,0,0,-0.8,-0.856041622914771,-0.240679356751344,-0.457456213282981,0
31.86,0,0,-0.8,-0.85671751886505,-0.241351599582745,-0.455833849388748,0
31.87,0,0,-0.8,-0.857391946853212,-0.242016585338149,-0.454210327813582,0
31.88,0,0,-0.8,-0.858064905723644,-0.2426743114519,-0.452585678216644,0
31.89,0,0,-0.8,-0.858736394323251,-0.243324775476341,-0.45095993026442,0
31.9,0,0,-0.8,-0.859406411501453,-0.243967975081835,-0.449333113630261,0
31.91,0,0,-0.8,-0.860074956110195,-0.244603908056791,-0.447705257993908,0
31.92,0,0,-0.8,-0.860742027003944,-0.24523257230768,-0.446076393041036,0
31.93,0,0,-0.8,-0.861407623039692,-0.24585396585906,-0.444446548462782,0
31.94,0,0,-0.8,-0.862071743076958,-0.246468086853588,-0.442815753955284,0
31.95,0,0,-0.8,-0.862734385977792,-0.24707493355204,-0.441184039219211,0
31.96,0,0,-0.8,-0.863395550606772,-0.247674504333321,-0.439551433959296,0
31.97,0,0,-0.8,-0.864055235831011,-0.248266797694477,-0.437917967883879,0
31.98,0,0,-0.8,-0.864713440520155,-0.248851812250709,-0.436283670704433,0
31.99,0,0,-0.8,-0.86537016354639,-0.249429546735374,-0.434648572135098,0
32,0,0,-0.8,-0.866025403784439,-0.25,-0.433012701892219,0
32.01,0,0,-0.8,-0.866679160111564,-0.250563171014281,-0.43137608969388,0
32.02,0,0,-0.8,-0.867331431407573,-0.251119058866089,-0.42973876525943,0
32.03,0,0,-0.8,-0.867982216554816,-0.251667662761465,-0.428100758309034,0
32.04,0,0,-0.8,-0.868631514438191,-0.252208982024626,-0.426462098563186,0
32.05,0,0,-0.8,-0.869279323945144,-0.25274301609796,-0.424822815742258,0
32.06,0,0,-0.8,-0.86992564396567,-0.253269764542017,-0.42318293956603,0
32.07,0,0,-0.8,-0.870570473392317,-0.253789227035509,-0.421542499753222,0
32.08,0,0,-0.8,-0.871213811120189,-0.254301403375295,-0.419901526021031,0
32.09,0,0,-0.8,-0.871855656046944,-0.254806293476378,-0.418260048084661,0
32.1,0,0,-0.8,-0.872496007072797,-0.255303897371884,-0.416618095656864,0
32.11,0,0,-0.8,-0.873134863100525,-0.255794215213058,-0.414975698447467,0
32.12,0,0,-0.8,-0.873772223035465,-0.25627724726924,-0.413332886162912,0
32.13,0,0,-0.8,-0.874408085785519,-0.256752993927852,-0.411689688505783,0
32.14,0,0,-0.8,-0.875042450261153,-0.257221455694377,-0.410046135174353,0
32.15,0,0,-0.8,-0.8756753153754,-0.257682633192339,-0.408402255862106,0
32.16,0,0,-0.8,-0.876306680043864,-0.258136527163279,-0.406758080257275,0
32.17,0,0,-0.8,-0.876936543184718,-0.258583138466727,-0.405113638042384,0
32.18,0,0,-0.8,-0.877564903718709,-0.259022468080182,-0.403468958893771,0
32.19,0,0,-0.8,-0.878191760569159,-0.259454517099079,-0.401824072481135,0
32.2,0,0,-0.8,-0.878817112661965,-0.25987928673676,-0.40017900846706,0
32.21,0,0,-0.8,-0.879440958925604,-0.260296778324439,-0.398533796506559,0
32.22,0,0,-0.8,-0.880063298291132,-0.260706993311173,-0.396888466246605,0
32.23,0,0,-0.8,-0.880684129692188,-0.261109933263822,-0.395243047325663,0
32.24,0,0,-0.8,-0.881303452064992,-0.261505599867013,-0.393597569373239,0
32.25,0,0,-0.8,-0.881921264348355,-0.2618939949231,-0.391952062009398,0
32.26,0,0,-0.8,-0.882537565483671,-0.262275120352122,-0.390306554844311,0
32.27,0,0,-0.8,-0.883152354414925,-0.262648978191763,-0.38866107747779,0
32.28,0,0,-0.8,-0.883765630088693,-0.263015570597303,-0.387015659498824,0
32.29,0,0,-0.8,-0.884377391454144,-0.263374899841573,-0.385370330485112,0
32.3,0,0,-0.8,-0.884987637463042,-0.263726968314907,-0.383725120002603,0
32.31,0,0,-0.8,-0.885596367069746,-0.264071778525091,-0.382080057605031,0
32.32,0,0,-0.8,-0.886203579231215,-0.264409333097308,-0.380435172833455,0
32.33,0,0,-0.8,-0.886809272907007,-0.26473963477409,-0.378790495215795,0
32.34,0,0,-0.8,-0.887413447059283,-0.265062686415256,-0.377146054266365,0
32.35,0,0,-0.8,-0.888016100652807,-0.265378490997859,-0.375501879485419,0
32.36,0,0,-0.8,-0.888617232654949,-0.265687051616121,-0.373858000358683,0
32.37,0,0,-0.8,-0.889216842035684,-0.265988371481379,-0.372214446356894,0
32.38,0,0,-0.8,-0.8898149277676,-0.266282453922014,-0.370571246935338,0
32.39,0,0,-0.8,-0.890411488825891,-0.266569302383393,-0.368928431533395,0
32.4,0,0,-0.8,-0.891006524188368,-0.266848920427795,-0.367286029574069,0
32.41,0,0,-0.8,-0.891600032835453,-0.267121311734351,-0.36564407046353,0
32.42,0,0,-0.8,-0.892192013750185,-0.267386480098965,-0.364002583590661,0
32.43,0,0,-0.8,-0.892782465918221,-0.267644429434247,-0.362361598326585,0
